"GEO_ID","NAME","B08528_001E","B08528_001M","B08528_002E","B08528_002M","B08528_003E","B08528_003M","B08528_004E","B08528_004M","B08528_005E","B08528_005M","B08528_006E","B08528_006M","B08528_007E","B08528_007M","B08528_008E","B08528_008M","B08528_009E","B08528_009M","B08528_010E","B08528_010M","B08528_011E","B08528_011M","B08528_012E","B08528_012M","B08528_013E","B08528_013M","B08528_014E","B08528_014M","B08528_015E","B08528_015M","B08528_016E","B08528_016M","B08528_017E","B08528_017M","B08528_018E","B08528_018M","B08528_019E","B08528_019M","B08528_020E","B08528_020M","B08528_021E","B08528_021M","B08528_022E","B08528_022M","B08528_023E","B08528_023M","B08528_024E","B08528_024M","B08528_025E","B08528_025M","B08528_026E","B08528_026M","B08528_027E","B08528_027M","B08528_028E","B08528_028M","B08528_029E","B08528_029M","B08528_030E","B08528_030M","B08528_031E","B08528_031M","B08528_032E","B08528_032M","B08528_033E","B08528_033M","B08528_034E","B08528_034M","B08528_035E","B08528_035M","B08528_036E","B08528_036M","B08528_037E","B08528_037M","B08528_038E","B08528_038M","B08528_039E","B08528_039M","B08528_040E","B08528_040M","B08528_041E","B08528_041M","B08528_042E","B08528_042M","B08528_043E","B08528_043M","B08528_044E","B08528_044M","B08528_045E","B08528_045M","B08528_046E","B08528_046M","B08528_047E","B08528_047M","B08528_048E","B08528_048M","B08528_049E","B08528_049M","B08528_050E","B08528_050M","B08528_051E","B08528_051M","B08528_052E","B08528_052M","B08528_053E","B08528_053M","B08528_054E","B08528_054M","B08528_055E","B08528_055M","B08528_056E","B08528_056M","B08528_057E","B08528_057M","B08528_058E","B08528_058M","B08528_059E","B08528_059M","B08528_060E","B08528_060M","B08528_061E","B08528_061M","B08528_062E","B08528_062M","B08528_063E","B08528_063M","B08528_064E","B08528_064M","B08528_065E","B08528_065M","B08528_066E","B08528_066M","B08528_067E","B08528_067M","B08528_068E","B08528_068M","B08528_069E","B08528_069M","B08528_070E","B08528_070M",
"0400000US12","Florida","10545502","44743","7886374","45202","7211886","44002","674488","18367","727843","19237","681218","14985","285486","10875","291611","10396","653773","19126","19197","2127","7290525","42326","5417978","39508","5018800","40152","399178","13691","512757","16113","546750","12827","212864","10247","217408","10123","372115","12162","10653","1675","1025173","22861","759651","22410","690607","20501","69044","5963","73422","6304","74151","5260","24027","2974","22224","3433","69122","5600","2576","903","142454","9120","106187","7939","102325","7840","3862","1479","13454","1937","8249","2317","4096","1500","2022","1061","8059","2216","387","470","158014","7758","116534","6866","105936","6832","10598","1958","9521","1339","8617","2868","6529","1280","8099","1311","8384","2071","330","263","254344","10504","198021","9313","186483","8749","11538","1832","15608","2389","10515","2004","7666","1937","4666","1378","17212","2790","656","617","1674992","26565","1288003","24154","1107735","21278","180268","11015","103081","6234","32936","3784","30304","3188","37192","3810","178881","10947","4595","1259",
"0400000US13","Georgia","5296040","27075","3829057","26744","3587749","26484","241308","10935","355871","13031","383016","12137","202302","8975","218492","9924","296239","10523","11063","2404","3753549","31031","2694129","28633","2544466","28552","149663","8200","256382","10829","312979","10628","150396","7494","150975","7815","181916","8476","6772","1748","498368","18470","350421","13908","327892","13344","22529","3027","34466","3954","43063","4424","14940","2289","18390","3512","35197","3925","1891","1008","58691","5341","41643","4463","39457","4232","2186","1333","5686","1581","2032","789","2791","1017","4263","1098","2195","823","81","135","72109","5368","45593","4219","42565","4280","3028","1262","6533","1486","2022","724","7074","1829","7603","1543","3232","1067","52","83","108955","7592","83610","7157","79183","6935","4427","1405","5767","1334","5590","1562","3388","1063","2971","1187","7424","1935","205","363","804368","16159","613661","13894","554186","13937","59475","4981","47037","4537","17330","2594","23713","3223","34290","4026","66275","5193","2062","881",
"0400000US15","Hawaii","696204","8322","405878","7632","375909","7988","29969","2702","66836","4088","34429","3011","55860","3829","85994","4280","45304","3765","1903","705","446696","8770","258629","6965","241644","7019","16985","2530","40716","3633","25230","2831","35296","2724","60133","3942","25733","2502","959","439","110812","6975","63159","5601","59506","5269","3653","1202","12516","1713","5835","1217","11758","1739","10690","1795","6497","1556","357","384","28728","2772","20663","2369","20151","2346","512","301","2695","906","1241","724","2092","664","1398","735","610","390","29","48","26707","2824","14279","2296","12794","1967","1485","1088","2479","746","543","315","2143","699","6398","1104","756","350","109","109","22745","2933","13855","2260","13119","2252","736","407","1856","762","858","458","1562","545","3556","1113","1017","438","41","70","60516","4269","35293","2995","28695","2815","6598","1230","6574","1369","722","373","3009","848","3819","1156","10691","1930","408","319",
"0400000US16","Idaho","900173","8706","626970","11388","583281","10910","43689","3476","65406","4257","63661","4425","42614","3760","30724","3256","68795","4934","2003","784","635399","8879","447799","8881","421932","8712","25867","2468","47963","3768","49125","4175","27931","2634","21419","2579","39871","3853","1291","686","92992","5739","63249","4617","58273","4425","4976","1206","6805","1356","8380","1722","4540","1515","3133","907","6632","1389","253","196","5617","1142","2593","840","2415","813","178","166","261","196","535","435","547","417","1654","547","27","35","0","210","24729","2326","15941","1919","15053","1865","888","477","1887","651","1235","496","2605","731","956","498","1857","549","248","193","16394","1983","12182","1659","11360","1601","822","474","1147","517","381","238","986","499","781","565","917","472","0","210","125042","5604","85206","4984","74248","4660","10958","1695","7343","1171","4005","1132","6005","1411","2781","791","19491","2421","211","184",
"0400000US17","Illinois","6220680","25303","4496585","24432","4248360","26400","248225","9921","593003","16396","478034","11439","212823","8295","150248","8712","280651","10502","9336","1961","4113560","23875","2935143","24632","2778207","24956","156936","7161","385343","11807","385295","10392","142796","6614","99661","7235","160041","8098","5281","1426","509392","13181","375483","11239","352261","11101","23222","3342","44358","4349","40335","4856","15184","2166","10364","2259","22063","2955","1605","706","414373","14304","314323","11679","306717","11571","7606","1689","47964","4649","18426","2743","14899","2949","10619","1919","7513","1729","629","636","183682","10192","128031","8822","120954","8531","7077","1456","23940","3177","7800","1631","9234","1970","5224","893","9251","1574","202","180","125711","7259","87902","5685","83835","5482","4067","1268","14684","2330","7397","1768","4399","968","4757","2497","6402","1349","170","171","873962","16002","655703","13221","606386","12745","49317","4312","76714","5150","18781","2896","26311","3199","19623","2268","75381","4702","1449","683",
"0400000US18","Indiana","3281665","18437","2383954","20609","2273166","20336","110788","6264","337932","10695","216115","8467","111611","5805","74450","5078","151611","7460","5992","1299","2498341","23050","1822265","21774","1747854","22010","74411","4981","259716","9013","182094","7755","82774","4886","55407","4142","92638","5844","3447","938","311821","10826","229020","9678","219446","9233","9574","1847","29843","3009","23008","2778","8589","1396","6559","1821","14086","2034","716","408","20459","3009","14059","2518","13873","2474","186","186","2700","1135","855","536","2106","845","290","269","449","329","0","210","62039","4060","38654","3852","35144","3459","3510","985","8797","1460","2512","719","6143","1696","1159","665","4251","946","523","458","43517","3700","31762","2950","30883","2856","879","506","4838","1323","1507","536","2026","572","769","364","2554","651","61","115","345488","10126","248194","8599","225966","7771","22228","3131","32038","3234","6139","1494","9973","1769","10266","1701","37633","3545","1245","519",
"0400000US19","Iowa","1630590","13613","1141231","14030","1081635","14182","59596","3781","142157","6305","125754","5061","82868","4671","30906","2857","104706","5252","2968","1090","1241090","14541","876553","13111","836748","12752","39805","2957","111550","5606","106640","4913","57697","4154","24186","2488","62661","4351","1803","965","136391","7370","95545","5973","91061","5862","4484","1086","11320","1831","11637","1435","6368","1705","2341","837","8635","1557","545","454","12082","2098","7205","1576","7135","1583","70","96","873","485","790","554","2540","1096","347","266","327","236","0","210","44761","4414","25532","3076","23403","2892","2129","740","5787","1267","2617","629","5825","1413","628","391","4119","736","253","201","25580","2839","18216","2772","17260","2650","956","419","1793","762","1450","482","1789","615","584","421","1743","517","5","11","170686","5294","118180","5157","106028","4882","12152","1984","10834","1505","2620","653","8649","1295","2820","786","27221","2615","362","185",
"0400000US20","Kansas","1493417","13357","1009312","13704","956227","13896","53085","3678","127467","4801","135103","7055","73216","3828","60716","3859","84753","4548","2850","1006","1148297","14323","780290","13068","742359","12667","37931","3152","98035","5126","114726","6493","54960","3664","44786","3534","53829","3471","1671","709","129570","7284","88000","6526","83553","6534","4447","1223","11158","1427","13046","1633","6011","1223","3935","1167","7226","1263","194","243","5728","1590","2922","1036","2884","1025","38","86","571","371","237","284","1152","640","810","702","36","49","0","210","36548","3106","18124","2275","16511","2345","1613","573","3984","984","2196","590","3743","1045","5546","694","2711","847","244","242","19819","2118","14912","1868","14196","1852","716","438","1562","632","1185","591","468","322","592","383","965","458","135","136","153455","7298","105064","6092","96724","5702","8340","1717","12157","1586","3713","917","6882","1144","5047","1077","19986","2248","606","383",
"0400000US21","Kentucky","2072858","14833","1453329","16404","1379597","15322","73732","5368","179603","7359","144637","5956","109348","5672","73851","5195","108230","5961","3860","1087","1592700","16381","1116904","17076","1063306","16067","53598","4398","139461","6275","120321","5343","84823","5110","57463","5069","72010","4762","1718","562","203514","9114","146780","9002","138881","8490","7899","1813","15308","2377","16026","2091","9208","1717","6459","1357","8762","1629","971","620","13510","2290","9355","1742","9256","1743","99","135","1672","987","434","363","1007","718","332","321","677","496","33","56","38206","4239","22152","3556","21338","3684","814","399","4225","1176","1380","580","4946","1390","3408","944","1823","564","272","326","29591","3664","21134","3160","20311","3056","823","523","2407","738","1848","921","1477","583","1223","578","1321","566","181","235","195337","7820","137004","6513","126505","6513","10499","1838","16530","2638","4628","1307","7887","1587","4966","1243","23637","2777","685","413",
"0400000US22","Louisiana","2023176","19128","1404823","19198","1324408","19071","80415","4976","155099","7287","154359","8892","108513","5926","67392","5584","129642","7082","3348","965","1593180","22077","1115503","20148","1057795","19676","57708","4232","119835","6319","130766","8086","81199","5093","53557","4969","90317","6080","2003","822","174258","8868","115746","7684","109644","7067","6102","1434","14857","2221","16951","2607","11228","2676","4316","1468","10501","2290","659","499","15737","2637","11726","2371","11297","2392","429","351","1286","784","611","419","1490","790","624","535","0","210","0","210","38043","3961","24179","3177","22388","3118","1791","733","2712","833","1209","557","4869","1138","2314","423","2688","1048","72","91","39490","4208","28783","2918","27177","2826","1606","999","3070","1463","963","391","2050","1018","785","415","3633","1431","206","165","162468","7231","108886","5670","96107","5820","12779","2226","13339","1970","3859","1218","7677","1617","5796","1224","22503","2875","408","343",
"0400000US23","Maine","689383","8420","437656","8756","407156","8793","30500","3267","92341","4485","50509","4094","30305","3120","21029","2825","56242","3850","1301","602","497099","9493","316674","8314","296319","8196","20355","2689","66688","3784","41939","3789","21708","2353","15634","2577","33997","3083","459","272","54925","4146","33898","3212","32068","3190","1830","821","7516","1497","5308","1441","3022","1371","1614","722","3418","855","149","164","4688","1141","3202","878","3037","848","165","200","445","347","222","195","189","212","0","210","350","267","280","424","23193","2837","13447","2535","12182","2289","1265","727","4831","1182","1025","548","1254","486","383","198","2143","766","110","145","9961","1416","7009","1277","6569","1304","440","299","1055","545","308","240","231","210","467","283","848","329","43","61","99517","5495","63426","4296","56981","4104","6445","1081","11806","1939","1707","678","3901","1033","2931","942","15486","2013","260","237",
"0400000US24","Maryland","2943904","26816","1833405","20981","1732841","21111","100564","6270","286279","10684","233421","9529","141093","7852","297899","10109","147423","7037","4384","1312","1941533","22586","1212544","18662","1153632","18616","58912","4910","183660","8139","188903","8591","100160","6412","173715","7748","80844","5937","1707","818","244734","10510","159355","8935","149968","8433","9387","2429","22894","3736","19150","2856","12876","2433","16923","2556","12955","2409","581","488","88631","7226","59625","6217","59184","6207","441","246","7483","1817","4812","1414","4996","1850","8282","1638","3305","1433","128","149","69599","6358","45332","5026","42205","4742","3127","1219","8965","1939","2472","850","4513","1214","3923","1175","4283","1658","111","188","63209","6060","41855","4925","40199","4826","1656","610","5714","1451","2114","1041","3110","912","4996","1453","5342","1498","78","93","536198","14627","314694","9913","287653","10038","27041","3071","57563","3961","15970","2776","15438","2658","90060","5576","40694","3845","1779","973",
"0400000US25","Massachusetts","3774940","23526","2567180","23040","2441049","24720","126131","7546","524159","14664","258457","9548","141596","7069","73148","4374","206041","9149","4359","1290","2393098","23636","1616642","19230","1533568","19347","83074","6145","302320","10467","211449","7918","90000","5813","49757","3591","120630","6705","2300","847","269981","11649","189459","10774","178542","10413","10917","2216","34400","3967","19004","3126","7860","1560","4368","1096","14102","1927","788","703","272122","9766","185279","7595","182916","7516","2363","794","53278","4735","9993","1950","12439","2244","5832","1435","5226","1359","75","116","155996","8282","92079","6191","88938","6209","3141","1172","37406","3511","6632","1531","10640","1988","2017","900","6931","1912","291","364","108862","7181","78353","6100","75819","5950","2534","1094","18774","2684","3368","997","2846","812","1217","622","4182","1314","122","154","574881","14083","405368","11009","381266","10649","24102","2966","77981","5240","8011","1243","17811","1994","9957","1792","54970","4546","783","538",
"0400000US26","Michigan","4706930","20404","3434096","22324","3272219","21731","161877","6324","482259","11073","295888","8944","166846","7023","81957","4946","238227","8600","7657","1502","3528646","23261","2592643","25459","2479888","25417","112755","5542","360386","9586","245895","8511","111519","5927","61870","4061","152336","6277","3997","1033","395212","12451","285325","10696","274132","10165","11193","1423","42403","4415","29657","2718","11077","1767","5858","1338","19482","2422","1410","653","43278","4583","32731","3816","32026","3706","705","517","3354","887","1741","784","3428","1076","530","472","1353","711","141","222","95297","4898","60802","4102","57286","4021","3516","800","13819","2079","3534","901","10448","1769","1174","648","4963","952","557","436","65635","4642","46680","3929","44390","3878","2290","755","6838","1668","3368","813","2342","946","2013","915","3957","1192","437","443","578862","12642","415915","10979","384497","10966","31418","2921","55459","3585","11693","1839","28032","2223","10512","1910","56136","4316","1115","373",
"0400000US27","Minnesota","3016763","12944","2085733","17661","1973348","17758","112385","5542","367719","8965","239540","8145","111818","5152","47124","3982","161060","6096","3769","1061","2109811","15076","1469939","16386","1398801","16471","71138","4064","249144","8100","190316","7310","70257","4225","34422","3184","93466","4970","2267","891","240932","8276","164696","6985","155787","6881","8909","1887","29927","2870","22324","2325","7186","1686","4266","1101","12280","1633","253","170","51878","4152","34228","3555","33473","3634","755","592","8980","1727","2405","889","4705","1139","909","461","645","376","6","11","78809","4937","46004","3655","42917","3546","3087","736","15674","2628","4853","1028","6255","1518","612","388","5231","900","180","95","51517","3744","37096","3817","34045","3667","3051","929","6433","1175","2499","679","1529","503","326","208","3566","790","68","69","483816","10850","333770","9358","308325","9122","25445","2431","57561","4176","17143","1985","21886","2201","6589","1070","45872","3083","995","401",
"0400000US28","Mississippi","1216248","16287","825648","17799","781135","17236","44513","4566","87195","5756","84987","6014","90570","6466","53945","4143","71336","4331","2567","880","972685","17005","664091","15402","631286","14810","32805","4033","70590","4600","70912","5350","73691","5576","42838","3896","48354","4119","2209","823","126987","7804","85395","6867","80686","6626","4709","1262","9067","2148","10956","1757","10530","2345","3764","1232","7180","1434","95","128","2463","975","933","486","933","486","0","210","138","147","215","287","460","415","221","356","496","436","0","210","18861","2348","10013","1765","9384","1715","629","470","1988","899","705","465","1948","788","3063","96","1144","507","0","210","14496","2028","10977","1891","10354","1917","623","393","540","483","671","501","787","469","381","378","1075","503","65","113","80756","5983","54239","4608","48492","4089","5747","1584","4872","1603","1528","613","3154","947","3678","1091","13087","2236","198","189",
"0400000US29","Missouri","3062418","21837","2144362","18600","2043788","19245","100574","6581","325254","9567","198720","8922","123041","6546","92673","5408","171987","7397","6381","1374","2298933","24153","1608199","19573","1539427","20336","68772","5421","248565","9220","168135","8072","95689","6149","67269","4579","107370","5660","3706","1056","259685","9580","177604","8052","168212","8218","9392","1705","28871","3011","20720","2480","10841","1737","6087","1682","15255","2294","307","211","23211","3356","17106","3012","16935","2978","171","154","3308","923","1293","679","591","355","551","352","339","335","23","55","56257","4121","35607","3512","33034","3378","2573","812","8961","1589","1656","625","2571","1045","1775","703","5267","1114","420","526","43976","3654","29774","3035","27749","2803","2025","863","4725","1139","1711","952","2155","801","2278","814","3268","859","65","89","380356","12590","276072","9864","258431","10041","17641","2542","30824","3578","5205","1585","11194","1769","14713","2527","40488","3937","1860","744",
"0400000US30","Montana","551607","6743","351641","7056","318300","7050","33341","3261","54443","4093","42952","3511","29398","2664","26259","2891","45440","3074","1474","437","398876","7369","258789","6754","238180","6745","20609","2812","39705","3371","31593","3234","19970","2330","19192","2183","28870","2909","757","401","52554","4169","31650","3258","29298","3029","2352","770","5369","1050","7492","1642","2210","874","2855","922","2818","670","160","108","3121","695","1925","530","1925","530","0","210","439","244","313","239","268","170","74","80","102","164","0","210","23180","2701","12300","1788","10934","1736","1366","429","2925","886","1685","555","2797","710","739","337","2585","815","149","109","10882","1742","5830","1464","5089","1461","741","341","1585","805","1133","500","886","669","588","550","791","447","69","109","62994","4257","41147","3412","32874","3034","8273","1519","4420","1055","736","380","3267","873","2811","1010","10274","1551","339","200",
"0400000US31","Nebraska","1047095","8437","712756","9612","667056","10060","45700","3664","102507","4680","77730","4392","52228","3884","31417","3186","67454","3773","3003","770","806043","10373","551986","10401","519444","10516","32542","2809","81164","4665","64249","3909","36908","3131","25129","2727","44548","2644","2059","702","89395","5888","58561","4831","55335","4763","3226","800","7863","1309","8163","1303","6299","1532","2645","984","5470","1182","394","363","5009","1260","3236","1043","2912","983","324","263","1140","690","107","122","277","268","240","249","9","15","0","210","24344","2162","13219","1820","11429","1656","1790","626","2749","653","1727","482","3685","843","429","252","2373","607","162","157","17891","2473","11781","2129","10933","2043","848","532","1929","852","1235","566","1124","698","297","267","1327","564","198","288","104413","4935","73973","4228","67003","3982","6970","1485","7662","1268","2249","795","3935","1199","2677","925","13727","1990","190","132",
"0400000US32","Nevada","1536949","13604","1174300","17329","1109772","16148","64528","4753","75212","5330","101253","6291","45131","3561","55777","3847","81478","5442","3798","1672","1073308","15017","815395","16716","775689","15928","39706","3381","52865","4260","81596","5662","33745","2820","43755","3385","44379","3262","1573","910","186339","10130","145465","9156","137860","8932","7605","1578","8795","2374","11517","2124","4133","1173","5567","1590","10663","2233","199","208","35133","4265","29561","3948","29000","3888","561","544","1845","964","1171","758","1137","773","864","658","449","433","106","130","24534","2762","19044","2717","18272","2587","772","691","1046","588","1452","723","1078","664","352","214","1562","927","0","210","39256","4178","30363","3798","28788","3742","1575","892","2510","946","1643","823","982","497","1177","606","1755","711","826","952","178379","8285","134472","7916","120163","6977","14309","2442","8151","1587","3874","1059","4056","982","4062","1281","22670","2761","1094","878",
"0400000US33","New Hampshire","721147","9393","506293","9192","480883","9792","25410","3030","85421","5188","46187","4067","23201","2904","14453","2557","44638","3409","954","653","513864","10297","354089","9157","338889","9469","15200","2060","63759","4718","40361","3723","17782","2549","10848","2070","26507","2391","518","481","49585","4615","38260","4274","36085","4136","2175","921","3914","1091","2360","765","863","458","595","364","3438","1139","155","200","3336","941","2774","904","2774","904","0","210","426","465","0","210","56","79","0","210","80","132","0","210","18773","2368","11188","1894","10579","1886","609","342","3214","927","750","470","1893","621","274","240","1275","561","179","292","13796","2553","10395","2379","9990","2297","405","327","1239","568","1061","738","437","386","333","268","331","213","0","210","121793","5518","89587","4880","82566","4573","7021","1657","12869","1812","1655","690","2170","762","2403","737","13007","2199","102","136",
"0400000US34","New Jersey","4321453","24046","3144076","29169","2976108","28899","167968","7217","334966","9549","378420","11906","158962","7842","77118","4291","219992","8500","7919","1659","2890946","24635","2044662","25674","1941540","24895","103122","5799","231685","8706","311683","10091","119627","6241","55328","3888","124854","6410","3107","1040","369407","13418","277807","11357","260511","10966","17296","2819","24190","3150","29760","3818","11698","2406","5157","1405","18867","2654","1928","930","164746","9088","130999","8126","128725","8174","2274","752","10079","1776","7625","1712","7554","1897","1862","871","6375","1790","252","231","118422","6073","82874","5563","79027","5499","3847","1134","14057","2140","10146","1700","3117","999","951","659","6727","1655","550","335","120607","7381","94290","7043","91220","6965","3070","1132","9584","2242","4746","1491","2853","1058","1861","805","6873","1773","400","392","657325","13640","513444","13538","475085","12958","38359","3617","45371","3497","14460","2062","14113","2305","11959","2102","56296","4924","1682","778",
"0400000US35","New Mexico","938405","12838","563292","12007","529168","11964","34124","3572","83689","5362","77887","5679","74344","5511","79749","4754","57709","4412","1735","890","701943","13510","421118","11157","399585","11538","21533","2886","61305","5173","63929","5016","55591","4767","62601","4507","36118","3782","1281","787","94097","7069","54440","5009","51326","4851","3114","973","9136","2143","9938","1942","9363","2750","6161","1499","4886","1209","173","261","6563","1780","4256","1573","4029","1504","227","317","894","730","335","278","335","225","665","546","78","121","0","210","17036","1866","9794","1637","9235","1637","559","368","1724","724","1108","563","2245","659","1229","499","804","461","132","153","17548","2519","11353","2347","10777","2248","576","303","2013","762","605","361","1639","795","1063","621","820","484","55","99","101218","6217","62331","4818","54216","4948","8115","1738","8617","1923","1972","633","5171","1408","8030","1841","15003","2273","94","119",
"0400000US36","New York","9861756","37528","6586899","39334","6184443","40165","402456","12646","1143204","21100","940171","16941","421058","12668","216943","9945","536450","13033","17031","2724","4728345","32879","2978432","28458","2783460","28300","194972","7795","530792","14710","597192","14782","269221","10351","121047","6311","225419","8013","6242","1613","620293","15927","405062","11828","376787","11311","28275","2778","72016","4984","64971","4745","26664","2712","15224","2543","34825","3837","1531","618","2533371","31028","1829864","29184","1770417","28988","59447","5127","292960","10561","194568","7716","72406","4830","46685","3982","93232","6104","3656","1357","546083","16225","357043","12261","336653","11599","20390","3920","92107","6957","29101","3167","22971","3093","8608","2034","34101","4354","2152","1138","264542","10798","189384","9424","180222","9177","9162","1981","28217","3770","16995","2750","6522","1270","2949","1159","20012","2644","463","474","1169122","21725","827114","19011","736904","18208","90210","5183","127112","6372","37344","3961","23274","2846","22430","2740","128861","6726","2987","832",
"0400000US37","North Carolina","5248923","28220","3747696","29077","3530052","29718","217644","9555","403917","11023","323984","9979","252870","10182","220908","7929","291457","10697","8091","1559","3753427","32438","2651902","33939","2509507","32595","142395","7611","295972","9767","275867","9266","193608","8846","155161","6910","176892","9448","4025","1041","445895","14251","326686","12170","310677","12136","16009","2129","29207","2652","28237","2709","17787","2314","19959","2822","22723","3146","1296","813","33447","4292","23946","3664","23243","3584","703","635","2325","996","1468","786","3769","1108","753","506","843","460","343","408","90881","6202","52515","4923","49498","4741","3017","966","7880","1441","2064","977","6189","1370","17631","2315","4496","1224","106","165","80274","6124","60226","4877","56796","4927","3430","1378","6513","1788","2857","964","4192","1417","2033","839","4176","1315","277","378","844999","18373","632421","16971","580331","15837","52090","4761","62020","4364","13491","2133","27325","3335","25371","3442","82327","4710","2044","762",
"0400000US38","North Dakota","435962","6883","275177","6672","257672","6198","17505","2364","40851","2778","42161","3846","24617","2592","24179","3380","28230","2182","747","279","335922","7405","217344","6512","204849","5997","12495","2082","33123","2544","32559","3439","18145","2495","17282","2684","17301","1896","168","171","44240","4689","25345","3222","23673","3211","1672","715","3136","884","6649","1570","2342","960","4842","1632","1785","685","141","161","739","414","540","359","528","358","12","21","15","28","18","31","116","119","0","210","50","55","0","210","12898","1800","6806","1374","6071","1203","735","627","1455","566","910","497","1109","536","1181","908","1413","360","24","39","7946","1334","4447","1215","4349","1213","98","101","913","526","600","285","662","558","151","116","881","483","292","15","34217","3090","20695","2055","18202","1907","2493","839","2209","613","1425","811","2243","734","723","392","6800","1023","122","100",
"0400000US39","Ohio","5705345","24748","4079908","23221","3907678","23973","172230","8028","589961","12984","435243","11909","179546","7591","129032","6171","282214","9563","9441","1836","4311709","25643","3058407","23556","2939177","23867","119230","6211","463416","10564","379311","10488","130247","6600","98579","6304","175485","7774","6264","1500","456298","14500","339739","13247","327181","12511","12558","1836","40120","3298","30439","2896","9908","2201","8241","1740","27186","2634","665","477","64431","5531","45869","4877","45391","4867","478","275","8864","2228","2795","1014","4025","1468","863","478","1911","993","104","149","114370","5653","78545","4661","74767","4566","3778","1033","12930","1456","4250","1016","10854","1799","1114","578","6275","1401","402","373","82191","5529","61940","4630","59577","4420","2363","980","7561","1530","4023","1280","2418","1025","1272","680","4522","1151","455","292","676346","13351","495408","12478","461585","12621","33823","3995","57070","3943","14425","1894","22094","2500","18963","2114","66835","3967","1551","569",
"0400000US40","Oklahoma","1830815","13033","1236025","14593","1165452","14642","70573","4674","136668","4874","132269","5841","98882","4644","108430","4821","114960","5304","3581","1052","1414367","13344","955733","13693","906417","13520","49316","3623","106197","4209","109995","5071","79609","4451","85917","4456","74379","4128","2537","898","183559","7551","124953","6690","117542","6307","7411","1622","14204","1706","16284","1729","8288","1231","8479","1416","10907","1830","444","277","5441","1247","3686","920","3607","932","79","97","293","157","369","335","277","219","347","289","469","411","0","210","33222","2734","22899","2404","21958","2444","941","346","2816","619","811","364","2522","789","1946","633","2199","447","29","38","26751","2693","17621","2082","16691","1948","930","473","2694","935","1735","667","659","386","1478","611","2556","766","8","14","167475","6478","111133","5155","99237","5131","11896","1560","10464","1652","3075","677","7527","1423","10263","1604","24450","2192","563","347",
"0400000US41","Oregon","2109256","17854","1431222","16799","1343175","15641","88047","6270","220038","8416","163453","7070","106671","5875","43112","3568","141232","6800","3528","998","1374986","18834","942924","16191","888951","15191","53973","4623","139411","7251","122360","6525","62341","5204","29788","2973","76623","5180","1539","651","196702","10203","135907","8814","129361","8387","6546","1561","17341","2699","18403","2656","8139","1847","4455","1510","11533","2118","924","472","46737","4716","32392","3512","31464","3457","928","466","7714","1738","2458","874","2118","681","539","353","1516","864","0","210","71051","5519","49663","4584","47141","4259","2522","1236","6794","1317","3518","979","5645","1207","987","409","4245","1275","199","243","55844","3880","35455","3075","33535","3002","1920","836","7714","1633","3867","898","5200","1252","602","320","2774","1047","232","279","363936","10248","234881","8047","212723","7581","22158","2832","41064","3945","12847","1784","23228","2841","6741","1190","44541","3838","634","341",
"0400000US42","Pennsylvania","6263214","29931","4425418","29629","4223532","28934","201886","7644","813117","15924","372088","12107","186842","7168","139347","6796","316873","10711","9529","1717","4286308","31333","3037302","30116","2905289","29279","132013","5082","538840","12031","298534","10618","129121","5778","94567","5239","183434","7201","4510","1051","512644","15489","371772","13095","355374","12716","16398","2692","58523","4537","31359","3491","11672","1990","12306","2090","25356","2840","1656","715","243411","10572","160923","8840","158378","8769","2545","932","50250","4883","13648","2695","8309","2098","6019","1812","4155","1368","107","128","217048","8659","138896","7076","131444","6995","7452","1717","45032","3609","7984","1636","8404","1575","3309","1088","12237","1871","1186","735","115194","7212","80637","6136","78141","6128","2496","783","17222","2774","4146","1430","3340","1007","1549","641","8016","1685","284","326","888609","19378","635888","15662","594906","14502","40982","3752","103250","5410","16417","2380","25996","2963","21597","2626","83675","4926","1786","603",
"0400000US44","Rhode Island","520039","9025","354279","9371","334188","9331","20091","2849","62400","4257","26105","2850","24106","2542","21895","3303","30050","4695","1204","911","377073","10068","254916","8073","242191","8281","12725","2219","44427","3682","22446","2778","18229","2170","16529","2699","20047","3457","479","491","41502","4283","28951","3887","26894","3766","2057","1279","4347","1138","1759","614","2198","1041","1436","705","2811","1430","0","210","7251","1919","4736","1628","4612","1618","124","150","1083","607","210","214","584","341","148","240","490","576","0","210","16792","2682","11154","2236","10632","2180","522","446","3478","1127","487","445","597","316","412","345","664","425","0","210","12476","2862","8880","2328","8753","2329","127","159","1011","638","595","599","192","234","1018","918","235","295","545","778","64945","4638","45642","4347","41106","4301","4536","1443","8054","1841","608","309","2306","887","2352","856","5803","1469","180","195",
