"GEO_ID","NAME","B08528_001E","B08528_001M","B08528_002E","B08528_002M","B08528_003E","B08528_003M","B08528_004E","B08528_004M","B08528_005E","B08528_005M","B08528_006E","B08528_006M","B08528_007E","B08528_007M","B08528_008E","B08528_008M","B08528_009E","B08528_009M","B08528_010E","B08528_010M","B08528_011E","B08528_011M","B08528_012E","B08528_012M","B08528_013E","B08528_013M","B08528_014E","B08528_014M","B08528_015E","B08528_015M","B08528_016E","B08528_016M","B08528_017E","B08528_017M","B08528_018E","B08528_018M","B08528_019E","B08528_019M","B08528_020E","B08528_020M","B08528_021E","B08528_021M","B08528_022E","B08528_022M","B08528_023E","B08528_023M","B08528_024E","B08528_024M","B08528_025E","B08528_025M","B08528_026E","B08528_026M","B08528_027E","B08528_027M","B08528_028E","B08528_028M","B08528_029E","B08528_029M","B08528_030E","B08528_030M","B08528_031E","B08528_031M","B08528_032E","B08528_032M","B08528_033E","B08528_033M","B08528_034E","B08528_034M","B08528_035E","B08528_035M","B08528_036E","B08528_036M","B08528_037E","B08528_037M","B08528_038E","B08528_038M","B08528_039E","B08528_039M","B08528_040E","B08528_040M","B08528_041E","B08528_041M","B08528_042E","B08528_042M","B08528_043E","B08528_043M","B08528_044E","B08528_044M","B08528_045E","B08528_045M","B08528_046E","B08528_046M","B08528_047E","B08528_047M","B08528_048E","B08528_048M","B08528_049E","B08528_049M","B08528_050E","B08528_050M","B08528_051E","B08528_051M","B08528_052E","B08528_052M","B08528_053E","B08528_053M","B08528_054E","B08528_054M","B08528_055E","B08528_055M","B08528_056E","B08528_056M","B08528_057E","B08528_057M","B08528_058E","B08528_058M","B08528_059E","B08528_059M","B08528_060E","B08528_060M","B08528_061E","B08528_061M","B08528_062E","B08528_062M","B08528_063E","B08528_063M","B08528_064E","B08528_064M","B08528_065E","B08528_065M","B08528_066E","B08528_066M","B08528_067E","B08528_067M","B08528_068E","B08528_068M","B08528_069E","B08528_069M","B08528_070E","B08528_070M",
"0400000US12","Florida","9793243","36293","7422864","34697","6889855","35968","533009","14320","625386","16622","625840","16757","278315","11318","256165","8969","565110","13353","19563","3501","7665350","40407","5829933","37247","5477397","38277","352536","11542","505609","15166","532670","14805","228326","10028","214594","8209","342627","12088","11591","2610","894746","23737","672856","20236","626829","19028","46027","4657","59178","4241","62524","4548","23608","3163","17839","2426","55691","5010","3050","1237","153263","9784","122585","8853","119451","8930","3134","1120","7708","1542","5191","1233","4339","1326","3740","1194","8672","2024","1028","860","154674","8121","115875","7717","106737","6787","9138","2967","11332","2208","6051","1803","5996","2053","6162","1324","8945","1952","313","266","236886","11858","189615","10129","179442","9942","10173","1879","13144","2783","7537","2010","5107","1164","3648","1096","16904","3183","931","517","688324","17057","492000","14865","379999","12999","112001","6946","28415","2824","11867","2100","10939","2196","10182","1566","132271","7945","2650","735",
"0400000US13","Georgia","4965554","28374","3664481","26043","3462939","27134","201542","10128","285282","9887","342052","10745","207766","10041","194005","8009","263351","10528","8617","1558","3896828","31575","2884067","28851","2749867","30183","134200","8111","231020","8799","296556","10166","169994","9452","155002","6993","155287","7844","4902","1170","458039","14180","349407","12855","331764","12267","17643","2854","24883","3162","29400","3286","14064","2363","13674","2339","25048","3821","1563","729","97989","6620","73352","5787","72063","5736","1289","523","6093","1664","4867","1453","7001","1786","5095","1261","1581","1116","0","203","73600","5005","43963","4545","41056","4288","2907","957","4621","1201","1828","940","6867","1394","10004","1066","6236","1675","81","92","94789","7238","75211","6670","72659","6598","2552","1107","3595","1067","4498","1550","3015","998","3010","996","5363","1464","97","149","344309","12795","238481","10566","195530","9817","42951","4541","15070","2380","4903","1193","6825","1834","7220","1817","69836","5526","1974","832",
"0400000US15","Hawaii","702644","7695","434177","9827","408886","9378","25291","2669","51177","3844","24730","2385","56854","4428","89607","4285","44409","3141","1690","505","486930","9096","301297","8736","286148","8512","15149","2157","33800","3145","18517","2069","37740","3580","70182","4127","24304","2285","1090","406","92885","5276","58217","3738","54631","3670","3586","974","8998","1486","3563","988","8026","1355","7766","1531","6049","1108","266","207","37475","3857","26748","3786","26323","3783","425","245","2648","798","1266","442","3920","973","1934","804","909","438","50","84","32025","4085","17410","3291","16753","3310","657","326","2545","638","541","322","3182","919","7103","1781","1128","386","116","133","19841","2312","12521","2001","12213","1978","308","227","1812","778","521","440","2855","1024","1910","772","222","153","0","203","33488","3231","17984","2398","12818","1974","5166","1208","1374","571","322","236","1131","530","712","407","11797","2081","168","141",
"0400000US16","Idaho","817006","8391","567448","10595","528793","10221","38655","3934","63888","4870","51330","3733","40317","3736","27209","3496","63976","5119","2838","951","638542","10563","454741","10069","430646","9981","24095","2246","50373","4570","42566","3616","29857","3443","22111","3011","37084","3713","1810","851","74677","5253","50758","4066","47870","3739","2888","1212","6080","1967","5107","1473","4389","1298","2906","995","5109","1185","328","305","6222","1458","3324","978","3031","924","293","339","630","500","196","198","517","303","1329","662","226","166","0","203","22744","3148","14952","2740","14077","2687","875","460","1709","694","1075","414","2666","851","367","249","1777","866","198","237","12886","1977","7770","1429","7257","1400","513","281","1482","703","1218","568","1257","653","267","205","892","512","0","203","61935","5042","35903","3759","25912","3086","9991","2323","3614","1130","1168","485","1631","815","229","187","18888","2955","502","379",
"0400000US17","Illinois","6189070","21384","4564650","27773","4322518","29474","242132","7448","562667","13681","447441","10547","209756","6811","127594","6500","264496","8413","12466","2158","4472797","25724","3303390","27134","3141377","28097","162013","5659","396037","10998","371944","9528","152533","6087","92350","5811","149185","5932","7358","1680","467941","13043","353574","10751","334618","10613","18956","1985","39887","3289","32303","2408","14685","1891","7765","1387","19067","2727","660","258","604223","14915","469074","14007","459532","13822","9542","1625","65268","4526","22496","2533","18110","2732","12618","1735","16145","2770","512","304","187105","7993","123241","6487","116676","6350","6565","1360","27546","2977","9609","1654","11900","1972","4860","1125","9281","1713","668","353","120357","5725","91611","5474","87432","5173","4179","1294","11528","1754","5589","1116","4106","1009","2226","988","5033","1183","264","234","336647","10096","223760","8035","182883","6882","40877","3647","22401","2561","5500","1243","8422","1489","7775","1520","65785","4822","3004","1261",
"0400000US18","Indiana","3169257","20710","2364061","19113","2270836","19726","93225","5326","301704","9279","193958","6817","112287","5655","51769","4299","138207","6390","7271","1545","2582907","21819","1944889","21098","1881188","21150","63701","4505","244817","7900","168137","6678","89976","4988","44703","4100","86541","6152","3844","981","307468","11249","232544","10064","223131","10180","9413","1737","27438","3159","18509","2126","9863","1834","4213","1174","13465","1961","1436","763","23270","2573","17080","2430","16845","2412","235","216","2948","1045","836","388","1787","726","167","207","369","242","83","141","73417","5366","47484","4629","44051","4408","3433","1012","12210","1724","2553","822","6284","1613","660","323","3830","826","396","359","43126","3301","32220","2984","30593","2931","1627","659","3923","1139","805","367","2282","854","494","307","3162","980","240","215","139069","6420","89844","5758","75028","4997","14816","1884","10368","1797","3118","968","2095","715","1532","581","30840","3044","1272","561",
"0400000US19","Iowa","1594969","13953","1125756","13355","1067921","13540","57835","4049","142792","4878","115460","5029","84798","4999","24104","2597","99222","3916","2837","723","1278269","14064","924418","13755","884091","13725","40327","3378","114530","4640","99544","4417","62289","4067","21028","2383","54487","2704","1973","577","137179","7370","99950","6223","95965","6142","3985","1103","11161","1434","9787","1476","6392","1151","1680","573","8014","1668","195","175","17774","2647","8394","1648","8259","1648","135","146","2264","772","350","282","6060","1632","405","335","301","270","0","203","50718","3429","29401","2804","27449","2688","1952","743","7179","1010","3791","886","5742","1263","62","48","4389","821","154","147","19518","2207","13649","1812","12658","1746","991","422","1759","717","759","384","1581","745","98","118","1672","570","0","203","91511","5695","49944","3926","39499","2845","10445","2123","5899","1096","1229","436","2734","682","831","414","30359","2714","515","307",
"0400000US20","Kansas","1460306","12279","1014806","13291","971115","13197","43691","3613","110284","4562","120794","5253","70713","4382","54654","3501","85725","4030","3330","957","1209361","12809","852108","13977","821451","14041","30657","2911","94766","4370","103485","5264","55620","3648","46170","3400","54855","3568","2357","724","123256","6406","88537","6037","84434","5763","4103","1313","7527","1215","12430","1434","5898","1292","3889","1176","4704","1106","271","247","6691","1524","4287","1239","4218","1247","69","117","608","355","224","173","850","577","546","404","176","198","0","203","31849","3234","16740","2360","15144","2265","1596","705","2806","782","2162","517","4609","1406","2469","792","2937","747","126","138","15041","2300","10679","2093","10092","2024","587","420","1191","548","839","417","968","525","496","391","797","372","71","111","74108","4604","42455","3122","35776","2961","6679","1049","3386","955","1654","532","2768","854","1084","442","22256","2567","505","270",
"0400000US21","Kentucky","1987914","17098","1414660","15980","1354205","14783","60455","4198","161479","6925","132895","5706","106488","4629","70120","4441","96852","5399","5420","1098","1630247","17619","1169232","17235","1125521","16246","43711","3376","134699","6491","113946","5131","86665","4322","57954","3773","64247","4032","3504","757","177101","7911","126594","6915","122527","6795","4067","1226","13279","1700","13463","1534","9537","1493","5231","1262","8419","1320","578","302","20718","3079","14812","2611","14466","2541","346","283","1594","898","1384","660","1353","786","841","474","734","411","0","203","45696","4235","27179","3678","25838","3533","1341","500","5141","1313","1534","586","4979","1117","4175","896","2533","1078","155","130","29270","3575","23003","3243","22350","3206","653","336","2022","641","775","409","1082","593","992","530","1396","586","0","203","84882","5642","53840","4306","43503","3874","10337","1948","4744","994","1793","839","2872","942","927","463","19523","2342","1183","541",
"0400000US22","Louisiana","2034583","18702","1449367","19661","1374066","19140","75301","5021","129964","7483","148889","7645","112359","6571","62106","5092","128334","6184","3564","1091","1671079","18754","1203902","20151","1146827","18904","57075","4403","104256","6374","128334","6814","94040","6187","52650","4638","85267","5638","2630","944","179754","8980","127414","7718","121341","7804","6073","1659","12166","2199","13935","1963","9309","2696","4561","1378","11976","1993","393","261","23826","3112","17319","2725","17281","2720","38","54","2028","802","1246","536","1665","833","301","275","1010","725","257","326","43126","4036","27340","3455","25918","3352","1422","624","4683","1545","1974","973","3641","930","1922","739","3566","1249","0","203","37125","3734","28218","3563","26683","3367","1535","870","2802","911","1572","658","1163","581","1166","598","2204","811","0","203","79673","5458","45174","4506","36016","4089","9158","1623","4029","1046","1828","790","2541","1022","1506","651","24311","3335","284","200",
"0400000US23","Maine","654479","8277","415188","9324","388113","9688","27075","2636","89293","5258","48943","3315","24207","2541","21544","2396","53929","4118","1375","487","513784","8402","329498","7931","312340","8214","17158","2102","71192","4817","40679","2882","19159","2312","17838","2097","34643","3367","775","357","63017","4694","40834","3777","38618","3720","2216","611","6902","1241","5908","1154","2138","712","1677","651","5325","1282","233","195","2808","739","1682","650","1682","650","0","203","680","367","70","80","135","169","207","206","34","52","0","203","25611","2657","13916","2159","12303","2104","1613","558","6013","990","893","435","1534","601","747","550","2285","674","223","209","7244","1306","4832","1034","4630","1018","202","160","580","290","795","416","96","168","256","255","648","297","37","72","42015","3306","24426","2726","18540","2245","5886","1292","3926","914","598","330","1145","470","819","512","10994","1445","107","128",
"0400000US24","Maryland","2785540","23531","1756535","21456","1662215","21905","94320","5023","279172","10253","214976","7037","125045","5659","252527","7564","148537","8384","8748","1287","2127091","23016","1337878","20129","1274566","20372","63312","4298","213817","8300","184459","6260","97977","5212","197606","6939","89640","6821","5714","1132","241736","9607","160488","8442","153204","7710","7284","1616","25660","2675","15963","2300","9440","2116","18959","2575","10544","1822","682","379","132177","8056","86284","6616","84055","6639","2229","805","14128","3091","5389","1553","6365","1426","15580","2437","3847","1177","584","458","67687","4328","37921","3623","36073","3437","1848","1031","10402","1710","3207","1105","6099","1127","5926","937","3942","1363","190","209","47361","4465","33370","3624","32432","3723","938","424","4163","1128","2294","998","1502","663","2458","734","3511","1017","63","103","169488","5793","100594","5086","81885","4723","18709","2135","11002","1728","3664","1010","3662","1085","11998","1804","37053","3685","1515","748",
"0400000US25","Massachusetts","3727366","18744","2567988","23460","2458435","23197","109553","6082","480423","9938","264421","9177","136416","8088","65134","4899","204942","9356","8042","1306","2600597","22847","1805182","21738","1730335","21304","74847","4583","303682","8085","221556","8026","95191","6743","49939","4025","120509","6755","4538","1002","273204","11118","192634","9283","182647","8811","9987","2092","33477","3039","16738","2038","8679","1632","4141","1082","16744","3032","791","386","388917","10886","274968","10134","271314","10108","3654","907","67048","4485","12349","2114","18307","2523","7075","1249","8830","1573","340","337","181914","8487","113543","6555","110018","6481","3525","1069","44884","4236","7088","1546","7379","1220","2310","990","6332","1316","378","307","84735","5458","59351","4629","57381","4561","1970","663","14614","1801","2914","909","2714","886","335","289","4771","1495","36","61","197999","8223","122310","6885","106740","6257","15570","2425","16718","1923","3776","1047","4146","1102","1334","638","47756","3368","1959","899",
"0400000US26","Michigan","4623249","20973","3442870","24977","3283204","25669","159666","6279","438437","9112","260150","7747","178096","7013","73536","5023","220575","7148","9585","1726","3780795","24398","2847783","25940","2731013","25671","116770","5259","362137","8424","225337","7527","135710","6476","62349","4597","141897","5470","5582","1122","409345","12128","309387","11070","297905","10697","11482","1784","38173","3396","23045","2753","13164","1891","6167","1175","18313","2411","1096","562","63966","4398","44081","3439","43375","3457","706","362","8674","1443","2271","1004","6177","1191","1224","578","1539","822","0","203","99637","4910","66238","4640","62351","4594","3887","831","9670","1638","4318","1364","12517","1748","841","375","5726","1038","327","177","59273","3740","44881","3130","42383","2912","2498","883","4778","1117","2295","798","2828","856","689","514","3403","796","399","362","210233","8369","130500","6543","106177","6014","24323","2794","15005","1868","2884","679","7700","1308","2266","590","49697","3895","2181","842",
"0400000US27","Minnesota","2972100","14552","2096879","14727","1987353","14919","109526","4654","342257","7637","224567","5713","108654","4457","44604","2939","148386","5664","6753","940","2309067","17567","1654668","14924","1579583","14701","75085","3471","261905","6445","186616","5451","80779","4136","35986","2538","84523","3786","4590","861","243641","9334","168908","8405","161546","8042","7362","1227","33702","2938","20208","1838","8258","1262","2844","721","8871","1347","850","334","100808","4959","68941","4241","67458","4280","1483","598","15001","1952","5669","1093","7719","1293","2172","742","1241","581","65","110","77787","3891","49724","3660","46824","3504","2900","545","11358","1412","4762","1039","4159","859","855","398","6762","1041","167","114","50002","3945","34705","3294","33042","3178","1663","592","5836","1144","2577","857","2932","888","692","502","2829","968","431","312","190795","7940","119933","6414","98900","6059","21033","2355","14455","1696","4735","1014","4807","1268","2055","706","44160","3310","650","244",
"0400000US28","Mississippi","1178973","17183","820559","15541","784818","14877","35741","3592","67418","4831","76931","5347","97431","6326","51109","4273","62286","4546","3239","1135","998761","16402","705247","14697","677704","14325","27543","2871","58562","4565","64750","4878","84830","6326","41996","3865","41515","3289","1861","737","105834","5925","71891","5355","69307","5362","2584","684","5731","1410","9766","1773","9245","2128","3095","1188","5879","1540","227","233","2772","767","1158","563","1158","563","0","203","504","383","187","171","351","386","366","317","206","211","0","203","14018","2455","5142","1320","4464","1138","678","548","695","488","407","433","938","624","3804","412","2843","1595","189","260","19162","3260","14065","2716","13823","2726","242","206","223","188","912","641","754","514","860","500","2348","873","0","203","38426","4383","23056","3258","18362","2803","4694","1636","1703","570","909","550","1313","724","988","504","9495","1989","962","909",
"0400000US29","Missouri","2968731","16109","2107221","18272","2016885","18296","90336","5815","310638","9565","188404","8672","115594","6017","89322","5032","150163","5767","7389","1597","2436466","17575","1747929","20030","1683127","19266","64802","4873","255894","8411","164932","8036","96224","5376","73583","4539","93528","4419","4376","1193","250259","8878","176082","8008","167303","7938","8779","1620","26113","2394","17243","2105","10261","1800","6256","1456","13423","2126","881","567","37035","4048","25952","3411","25511","3430","441","353","5568","1483","1433","573","1061","596","1768","647","858","748","395","396","60270","4449","35374","4145","33142","4146","2232","928","10187","1675","1176","521","3470","1112","5777","1376","3665","816","621","482","37137","3985","27551","3165","26280","3160","1271","477","2935","881","1802","955","1478","675","379","270","2920","983","72","123","147564","6519","94333","4908","81522","4845","12811","1966","9941","1433","1818","577","3100","866","1559","595","35769","2989","1044","502",
"0400000US30","Montana","512614","6096","332470","6497","303722","7151","28748","2504","48369","2894","37830","3130","29027","2746","21886","2172","41468","3128","1564","410","390855","7450","256756","6172","238143","6179","18613","2005","38051","2466","30686","2785","20453","2404","17903","1886","26498","2267","508","261","50870","4103","35086","3280","32085","3041","3001","974","4426","958","4232","970","2729","876","1316","484","2812","679","269","222","4603","1025","2781","858","2623","825","158","196","700","337","115","123","544","390","343","483","120","145","0","203","21344","2281","12933","1659","11438","1739","1495","526","1685","544","1659","732","2535","798","629","533","1495","527","408","244","11350","1834","7425","1398","6928","1368","497","288","1519","645","534","361","1127","693","475","398","270","187","0","203","33592","2679","17489","2170","12505","1828","4984","1190","1988","728","604","297","1639","564","1220","805","10273","1564","379","198",
"0400000US31","Nebraska","1020524","9113","703370","9494","666020","9715","37350","2855","102292","4900","78514","3777","45213","3120","26232","2485","62421","2964","2482","693","836739","9713","586225","10112","559347","10046","26878","2292","84954","4445","66913","3548","35857","2708","23001","2286","38185","2407","1604","594","90844","4561","64025","3873","61224","3774","2801","920","8593","1432","7445","1034","4310","1171","1843","551","4295","886","333","212","7870","1578","5049","1339","4971","1327","78","96","1008","458","204","146","860","480","499","386","202","196","48","70","27377","2782","14683","2227","13415","2215","1268","409","4778","938","2574","752","2415","676","262","198","2534","627","131","130","11258","1806","7846","1560","7127","1516","719","393","949","450","470","302","952","460","77","98","924","451","40","78","46436","3483","25542","2383","19936","1950","5606","1282","2010","679","908","383","819","408","550","262","16281","1899","326","152",
"0400000US32","Nevada","1464125","13887","1157064","15044","1106974","15490","50090","4256","52390","3619","87394","4911","47601","4159","37919","3499","79244","5230","2513","846","1127928","15302","892843","15948","860229","15924","32614","3146","38872","3031","74621","4522","36845","3233","30842","2961","51948","4275","1957","674","156161","8057","126062","7294","120082","7423","5980","1433","6363","1509","7768","1330","4996","1203","4178","1501","6341","1619","453","575","43828","4602","37527","4240","36876","4344","651","524","1599","603","1365","630","977","794","728","346","1632","794","0","203","23270","2860","17972","2560","17528","2556","444","235","887","404","643","351","1870","823","629","536","1269","855","0","203","41687","4931","35450","4506","34145","4406","1305","737","1588","923","1447","608","1044","603","466","329","1692","821","0","203","71251","4777","47210","3609","38114","3146","9096","1763","3081","1114","1550","538","1869","827","1076","517","16362","2084","103","125",
"0400000US33","New Hampshire","690536","9864","478406","10233","458110","10095","20296","2396","80122","4536","48649","3284","23039","2625","12764","2134","46337","4471","1219","694","551124","10722","386961","10395","373816","10050","13145","1869","65767","3926","42462","3054","17508","2373","10867","1928","26843","2505","716","437","55411","4976","39061","3720","37772","3729","1289","546","6445","1401","4089","989","1371","576","491","270","3883","1164","71","124","3548","906","1867","718","1723","703","144","145","707","418","84","141","641","322","31","53","218","165","0","203","19052","2124","11347","1842","10732","1789","615","369","3245","1149","1039","450","1892","623","158","114","1354","531","17","40","8379","1934","6004","1591","5864","1568","140","146","789","604","289","203","362","271","194","258","741","487","0","203","53022","4088","33166","2938","28203","2812","4963","1344","3169","771","686","346","1265","575","1023","396","13298","2836","415","462",
"0400000US34","New Jersey","4048598","24622","3006473","26309","2848339","25076","158134","8293","280664","8617","332619","9206","160835","7185","72377","4877","189653","8082","5977","1172","3087321","22331","2264269","22316","2153612","20933","110657","6454","218590","7483","293277","8664","133002","6754","60040","4266","114305","6188","3838","875","344067","11584","269667","10994","256760","10722","12907","2164","21837","2550","20395","2567","10179","1602","4719","1160","16621","2386","649","434","191500","9760","156338","8824","152958","8896","3380","1249","11728","2181","6646","1455","7453","1324","3678","1161","5428","1566","229","257","119684","6103","88323","5781","83601","5556","4722","1352","12167","1716","6861","1517","4946","1184","1102","524","5990","1156","295","328","88616","6242","75756","5838","74174","5776","1582","624","4566","1148","2385","799","1227","538","432","280","4208","1297","42","72","217410","7511","152120","6396","127234","5465","24886","3141","11776","1858","3055","854","4028","1166","2406","886","43101","3880","924","354",
"0400000US35","New Mexico","895943","11311","561419","12487","534848","12506","26571","2683","70180","4473","74134","5392","71152","5029","66567","4426","50768","5030","1723","720","723035","11388","462210","11824","442977","11730","19233","2331","52458","4602","63230","4769","57520","4824","55283","4425","31289","4124","1045","475","84021","6225","49667","4776","47471","4816","2196","845","8683","2013","7542","1804","6330","1383","6814","1368","4544","1348","441","426","9156","2084","6250","1995","6250","1995","0","203","941","395","364","345","581","331","652","370","368","459","0","203","18003","2975","9996","2584","9636","2505","360","269","2489","920","945","632","2235","681","1451","396","887","519","0","203","15635","2305","8002","1870","7682","1811","320","193","1881","786","1116","652","2555","1134","1361","776","665","380","55","97","46093","3822","25294","2435","20832","2250","4462","1050","3728","1051","937","441","1931","676","1006","546","13015","2337","182","205",
"0400000US36","New York","9904416","30516","6744219","30216","6377401","29813","366818","9425","1076805","15915","948422","16122","401571","11426","201206","7052","514483","14873","17710","2038","5076586","31120","3282126","29496","3088589","28358","193537","7280","566710","12236","617397","12902","266537","9786","121086","5797","215241","7160","7489","1302","602418","13833","402462","11682","372970","11410","29492","2694","65776","4311","64406","4093","26519","2647","13245","2069","28842","2938","1168","551","2967663","26823","2220696","28163","2164600","28383","56096","3551","298445","9683","208234","8160","73585","3936","47051","3747","115289","6573","4363","992","583041","14557","394971","10635","372540","10284","22431","2614","87970","5768","33827","3841","18898","2345","9961","1750","36315","4171","1099","470","222149","8610","162227","7964","153389","8045","8838","1650","25450","2833","11220","1918","6807","1472","3116","1031","12774","1902","555","313","452559","12104","281737","10316","225313","9046","56424","4662","32454","2960","13338","1878","9225","1727","6747","1181","106022","6305","3036","1116",
"0400000US37","North Carolina","4944291","26460","3565427","24247","3378380","23737","187047","7502","358033","9925","285053","10134","265499","9612","183653","6682","273663","10472","12963","2000","3970962","27479","2877753","25583","2744467","25289","133286","6765","296935","9451","254889","9266","221714","8414","140574","6247","170854","7990","8243","1605","428767","15773","314680","13192","300699","12923","13981","2267","28117","3667","22846","2225","20025","3070","18723","2400","23342","3221","1034","594","56578","4502","42427","3855","41822","3865","605","396","4535","1152","1118","594","6281","1427","820","535","1309","918","88","137","87160","6572","50699","5631","47933","5614","2766","977","6799","1424","1356","600","6984","1558","15227","2802","5669","1319","426","365","69568","6381","54502","5550","51864","5621","2638","944","4179","1181","1673","597","2717","816","1928","925","4416","1387","153","223","331256","10459","225366","9214","191595","8573","33771","3208","17468","2243","3171","896","7778","1442","6381","1697","68073","5155","3019","1203",
"0400000US38","North Dakota","433906","6534","280943","6723","266028","6806","14915","1763","44878","3130","32905","2586","22989","2394","20634","2644","30277","2490","1280","540","358160","6577","236526","5753","225549","5833","10977","1704","36920","2560","27083","2449","18184","2149","18225","2393","20204","2081","1018","500","38332","3718","22492","2578","21296","2511","1196","483","4942","1536","4171","1069","2587","783","1685","767","2295","598","160","161","2765","1251","2039","1061","1958","1008","81","122","258","189","218","423","86","106","164","264","0","203","0","203","12772","1824","7665","1650","7073","1588","592","287","1057","354","965","414","1188","418","87","65","1762","419","48","72","7284","1705","4786","1444","4366","1440","420","301","1123","721","172","136","512","340","350","270","341","226","0","203","14593","1892","7435","1656","5786","1372","1649","616","578","249","296","186","432","232","123","99","5675","900","54","59",
"0400000US39","Ohio","5603497","22900","4059680","24238","3903699","23111","155981","6859","563928","14365","413539","12214","178069","7279","110969","5224","266423","8585","10889","1606","4619222","23126","3366422","23412","3253353","22588","113069","5266","472364","11968","370224","11379","141628","6754","95352","4651","166075","6377","7157","1262","448949","12080","333063","10518","320030","10453","13033","2200","41993","3947","27409","2907","14372","2779","7400","1595","23485","2778","1227","531","83367","5225","60887","4831","59438","4776","1449","637","10467","1624","3639","1089","3707","1139","2391","738","2166","668","110","152","126389","6951","85870","5805","81779","5579","4091","1117","17119","2788","4709","1019","10826","1930","1365","587","6172","1318","328","283","69107","4713","52797","4632","50999","4512","1798","591","5436","1191","3648","1153","2086","622","1244","472","3887","1075","9","14","256463","8976","160641","7242","138100","6995","22541","2655","16549","2004","3910","741","5450","1257","3217","935","64638","4096","2058","789",
"0400000US40","Oklahoma","1773259","13789","1208071","13050","1146066","12783","62005","3713","117767","5953","110781","4762","110982","5216","102720","4594","117973","5294","4965","1136","1466969","13289","1010563","12404","965227","12189","45336","2937","97129","5166","94072","4269","94741","4526","86821","4913","80375","4296","3268","785","167901","6781","114916","5420","109469","5269","5447","1278","12454","1708","12651","1652","8714","1604","6719","1280","12074","1456","373","213","7084","1698","5065","1435","4982","1440","83","143","588","318","253","254","400","343","579","564","199","197","0","203","26147","2185","16657","1782","15926","1776","731","316","2067","630","1144","437","3063","846","646","333","2570","648","0","203","26211","2859","18912","2359","18286","2351","626","305","1130","400","1157","486","1698","596","1512","780","1688","540","114","126","78947","4561","41958","3538","32176","2571","9782","2041","4399","1124","1504","448","2366","742","6443","1590","21067","2211","1210","603",
"0400000US41","Oregon","2065636","18250","1420454","19179","1344663","18559","75791","5432","197589","8416","149532","6575","108938","5391","44908","3647","139660","6932","4555","1099","1483978","16901","1036213","17484","989803","16788","46410","4145","146015","6730","116594","5623","73600","4428","30777","2854","78209","5468","2570","844","196894","7893","137031","7385","131172","7029","5859","1356","18528","2956","16867","2250","8093","1624","5451","1297","10710","1477","214","177","96330","6090","67986","5082","67224","5010","762","414","9407","1968","6421","1440","7186","1691","2790","967","2357","868","183","245","75796","4382","50102","4007","46833","3993","3269","953","8755","1353","2794","751","6308","1303","2509","1183","4808","1278","520","381","66051","5507","44488","4351","42150","4364","2338","900","5845","1284","4019","1108","5469","1188","1795","742","4282","1195","153","178","146587","5691","84634","5035","67481","4649","17153","2372","9039","1471","2837","925","8282","1850","1586","706","39294","3768","915","444",
"0400000US42","Pennsylvania","6126950","25058","4392890","25730","4210078","26638","182812","7272","749809","16050","364637","8744","181587","7461","127063","5007","299001","9163","11963","1439","4590918","29015","3316611","23982","3189291","23690","127320","5920","553433","14989","300094","7757","138165","6322","97095","4549","178492","6948","7028","1081","519274","12980","381705","11826","368085","11655","13620","1743","58243","4420","25337","3038","15272","1939","8910","1361","28755","2808","1052","425","359418","11262","249470","9711","244307","9963","5163","1333","57287","4397","22078","2819","10494","1529","12477","1655","6896","1702","716","454","224263","8608","150506","7374","143987","7085","6519","1256","38510","2816","7913","1330","9153","1214","2059","805","15711","2396","411","272","99549","4979","71877","4806","69789","4850","2088","847","13588","1947","2875","671","2570","978","1704","596","6688","1410","247","192","333528","10600","222721","8114","194619","7364","28102","3066","28748","2914","6340","1193","5933","1226","4818","1079","62459","4073","2509","794",
"0400000US44","Rhode Island","503071","9630","342741","9114","324612","9391","18129","2333","61410","4158","31347","3266","22286","2468","18725","2415","25531","3390","1031","428","405836","8978","275801","7992","263505","8488","12296","2023","48986","4022","28029","3147","19332","2465","14943","2170","17863","2553","882","393","38978","4029","28192","3768","26969","3685","1223","478","4744","951","1971","737","1165","565","1196","616","1679","651","31","30","10796","2127","7530","1763","7430","1753","100","176","2385","1003","397","378","322","195","35","59","62","87","65","111","17208","2500","10669","2226","9622","2086","1047","915","3411","921","538","291","841","367","1094","569","655","410","0","203","6025","1520","4672","1460","4484","1403","188","265","300","219","206","252","232","245","354","485","261","227","0","203","24228","3614","15877","2982","12602","2420","3275","1158","1584","706","206","204","394","277","1103","823","5011","1407","53","90",
"0400000US45","South Carolina","2309683","20250","1654773","18939","1575827","20198","78946","6221","147312","6464","141041","7089","145890","6420","91015","5344","123133","7213","6519","1264","1892554","22817","1367718","19739","1313063","20583","54655","4678","121602","5743","124322","6222","127407","5917","70443","4690","77073","5329","3989","905","202561","9369","146827","7976","139783","7996","7044","1315","12781","2247","13976","2179","8808","2003","4827","1162","13706","2624","1636","750","12338","2398","8586","1925","8523","1924","63","76","725","342","261","209","1785","888","502","336","450","338","29","45","48137","3964","26348","3362","25404","3397","944","356","3250","969","436","314","3559","766","11446","1939","2988","949","110","135","33248","3455","25359","3363","24327","3348","1032","488","2404","1018","536","283","1543","771","1235","899","2171","950","0","203","120845","6556","79935","5307","64727","4387","15208","2632","6550","1328","1510","464","2788","925","2562","1481","26745","3466","755","567",
