"GEO_ID","NAME","B08528_001E","B08528_001M","B08528_002E","B08528_002M","B08528_003E","B08528_003M","B08528_004E","B08528_004M","B08528_005E","B08528_005M","B08528_006E","B08528_006M","B08528_007E","B08528_007M","B08528_008E","B08528_008M","B08528_009E","B08528_009M","B08528_010E","B08528_010M","B08528_011E","B08528_011M","B08528_012E","B08528_012M","B08528_013E","B08528_013M","B08528_014E","B08528_014M","B08528_015E","B08528_015M","B08528_016E","B08528_016M","B08528_017E","B08528_017M","B08528_018E","B08528_018M","B08528_019E","B08528_019M","B08528_020E","B08528_020M","B08528_021E","B08528_021M","B08528_022E","B08528_022M","B08528_023E","B08528_023M","B08528_024E","B08528_024M","B08528_025E","B08528_025M","B08528_026E","B08528_026M","B08528_027E","B08528_027M","B08528_028E","B08528_028M","B08528_029E","B08528_029M","B08528_030E","B08528_030M","B08528_031E","B08528_031M","B08528_032E","B08528_032M","B08528_033E","B08528_033M","B08528_034E","B08528_034M","B08528_035E","B08528_035M","B08528_036E","B08528_036M","B08528_037E","B08528_037M","B08528_038E","B08528_038M","B08528_039E","B08528_039M","B08528_040E","B08528_040M","B08528_041E","B08528_041M","B08528_042E","B08528_042M","B08528_043E","B08528_043M","B08528_044E","B08528_044M","B08528_045E","B08528_045M","B08528_046E","B08528_046M","B08528_047E","B08528_047M","B08528_048E","B08528_048M","B08528_049E","B08528_049M","B08528_050E","B08528_050M","B08528_051E","B08528_051M","B08528_052E","B08528_052M","B08528_053E","B08528_053M","B08528_054E","B08528_054M","B08528_055E","B08528_055M","B08528_056E","B08528_056M","B08528_057E","B08528_057M","B08528_058E","B08528_058M","B08528_059E","B08528_059M","B08528_060E","B08528_060M","B08528_061E","B08528_061M","B08528_062E","B08528_062M","B08528_063E","B08528_063M","B08528_064E","B08528_064M","B08528_065E","B08528_065M","B08528_066E","B08528_066M","B08528_067E","B08528_067M","B08528_068E","B08528_068M","B08528_069E","B08528_069M","B08528_070E","B08528_070M",
"0400000US12","Florida","9817081","43924","7263375","49802","6671053","48747","592322","18412","642313","18210","652932","17057","290494","11017","293799","10676","655260","15705","18908","2908","6921708","44043","5115128","46519","4750144","44998","364984","14384","458971","14547","522655","14127","210904","9344","216543","8613","387066","11902","10441","2304","833591","22065","608784","20620","556152","18892","52632","5696","59332","4898","62547","5789","20068","3430","20892","3582","59692","6145","2276","917","95208","6219","73103","5532","71005","5680","2098","798","6213","1597","4691","1421","3206","1258","1132","739","6740","1829","123","202","125359","7218","94700","6743","85841","6299","8859","1992","7058","1737","4478","1743","2520","679","9330","1454","7042","1441","231","310","200920","9860","154816","8190","144361","7514","10455","2057","9727","1751","8293","1850","6162","1819","5826","1513","15507","2422","589","475","1640295","26595","1216844","25665","1063550","23239","153294","8549","101012","6591","50268","4092","47634","4967","40076","4111","179213","9485","5248","1552",
"0400000US13","Georgia","4978315","28270","3569394","30594","3350572","32222","218822","11083","329512","13196","377527","14514","201624","9220","219542","9740","272729","13180","7987","1597","3484245","33732","2474666","31779","2343314","31936","131352","9490","240311","11097","311600","13424","142769","7614","154253","9014","155871","9763","4775","1440","409773","16056","299833","13857","278607","13258","21226","3144","21504","3807","35465","4368","12167","2347","12091","2467","27325","3638","1388","590","35364","4445","25688","3709","24691","3662","997","659","2578","972","2583","1140","2784","1193","1352","577","379","274","0","210","59416","6387","37895","5649","36591","5575","1304","627","5438","1275","2143","1339","3148","890","7367","1217","3395","1107","30","50","83631","6865","64888","6110","61736","5788","3152","1400","4673","1159","3695","1480","2020","725","3094","976","4736","1724","525","578","905886","19484","666424","15755","605633","15882","60791","5446","55008","5984","22041","3186","38736","4291","41385","4792","81023","7288","1269","640",
"0400000US15","Hawaii","668831","7639","378733","8624","352890","7787","25843","3406","57638","3788","32337","2919","64608","4740","93263","5108","40936","3222","1316","614","436454","9259","245357","8346","229426","7982","15931","2583","34811","2972","23652","2411","42171","3474","68733","4755","21273","2426","457","349","93321","6033","53693","4523","50820","4563","2873","923","9242","1750","4908","1033","10014","2173","9871","1783","5427","1103","166","208","22017","3304","16764","2696","16220","2718","544","343","1819","786","956","709","1309","640","746","479","423","235","0","210","26900","3084","11575","1861","11022","1861","553","355","3687","995","990","564","3315","903","5749","1554","1152","657","432","322","18439","2393","10692","1782","10185","1689","507","317","1311","512","719","413","1566","783","3101","1004","1050","561","0","210","71700","5539","40652","3756","35217","3415","5435","1699","6768","1232","1112","597","6233","1594","5063","1164","11611","2054","261","262",
"0400000US16","Idaho","862147","7805","597392","9765","555558","10114","41834","4049","56572","5390","60704","5659","44312","4538","30439","3741","69686","5677","3042","1108","640288","9634","445427","10084","418935","10125","26492","3209","43790","5024","49221","4814","32489","3879","23611","3384","43502","4108","2248","1082","68367","5713","48026","4380","45536","4335","2490","966","4313","1183","6288","1599","2566","1005","1155","546","5910","1911","109","101","4138","1382","3031","1300","3031","1300","0","210","35","61","230","268","118","157","692","417","32","62","0","210","16091","2441","10526","1884","9473","1879","1053","612","758","375","1203","627","1663","788","347","283","1501","651","93","152","15356","2830","11159","2347","10409","2301","750","466","726","532","948","528","794","398","245","136","1484","694","0","210","117907","5602","79223","4765","68174","4520","11049","2196","6950","1375","2814","1067","6682","1697","4389","1073","17257","2692","592","429",
"0400000US17","Illinois","5968556","25372","4293145","26193","4045178","26530","247967","9484","571058","15199","464666","11439","205688","6979","137239","6764","285984","9863","10776","1937","3869945","25806","2756954","24816","2600681","24610","156273","7833","366190","10981","367094","9649","128206","5315","82948","5313","163045","7098","5508","1362","436699","14927","329867","12472","310201","11752","19666","2429","36596","3307","30686","3999","10975","1783","6636","1463","20458","2729","1481","702","232240","8249","174819","8664","170147","8359","4672","1310","23154","3041","13320","2392","9317","2074","6298","1352","4959","1148","373","331","155409","8011","97879","6119","91866","5767","6013","1603","21470","2592","7731","1722","10135","1882","8614","1796","9018","1891","562","477","123706","7833","85758","6305","81523","6069","4235","1276","14330","2339","7812","2657","3862","1158","2102","892","9448","2145","394","426","1150557","17368","847868","15753","790760","15295","57108","4224","109318","6057","38023","3394","43193","3122","30641","3978","79056","5475","2458","935",
"0400000US18","Indiana","3155668","19608","2302898","20471","2196325","19884","106573","6194","320615","9976","212464","9807","96780","5438","68744","5134","149265","7080","4902","1381","2408008","20783","1770692","19716","1697711","19381","72981","5118","249483","9222","177994","8734","66995","4544","49419","4615","90411","6168","3014","1223","249866","9074","188459","7731","181789","7752","6670","1748","22061","2832","18465","2273","4858","1451","4563","2149","10845","1928","615","398","14420","2504","9998","2175","9587","2170","411","235","1761","681","590","322","1311","577","63","104","697","451","0","210","63404","4852","41757","4087","39265","3852","2492","828","7264","1524","2528","1196","4945","1070","1102","633","5701","1379","107","103","40717","4053","30069","3579","28957","3563","1112","544","3997","1129","2285","668","1288","446","799","413","2169","754","110","164","379253","11369","261923","9907","239016","9609","22907","2936","36049","3435","10602","2075","17383","2727","12798","2140","39442","4055","1056","460",
"0400000US19","Iowa","1593252","12481","1119916","12636","1058930","12634","60986","4374","138924","6593","124704","4694","76892","4662","28446","2825","101600","4783","2770","807","1187194","14308","844038","12361","802329","11788","41709","3600","106381","5340","105794","4693","48093","3908","21650","2615","59515","3759","1723","660","117937","6242","82680","5089","79024","4941","3656","951","10013","1864","10893","1797","6626","1499","1552","556","5909","1072","264","192","7759","1758","4315","1367","4254","1361","61","99","1129","681","244","183","1731","780","328","342","12","23","0","210","44549","3385","26373","3034","24634","3035","1739","447","4783","1233","2348","804","6022","1007","307","199","4626","1159","90","94","22507","2684","15100","2277","14624","2240","476","220","2550","979","640","382","1349","469","192","169","2405","773","271","305","213306","8948","147410","7637","134065","7477","13345","1970","14068","2240","4785","1656","13071","2384","4417","976","29133","2569","422","218",
"0400000US20","Kansas","1446649","14125","987144","14179","936381","13452","50763","4221","113946","4714","128275","5668","71523","4768","58222","3909","86043","5725","1496","506","1079200","15653","741963","13069","707372","12642","34591","3201","85041","4148","106497","5302","50125","4128","41731","3607","52875","4393","968","443","114382","6159","75597","5225","71032","4914","4565","1424","10551","1868","12412","1883","4389","1244","4590","1798","6659","1245","184","208","4260","1568","2729","956","2335","871","394","478","72","129","178","221","878","1029","327","372","76","124","0","210","31886","3271","17026","2714","15615","2550","1411","627","3216","892","2064","624","3542","957","3230","1037","2768","720","40","84","19305","2775","14532","2270","13995","2243","537","362","1451","676","604","474","650","403","812","501","1244","470","12","23","197616","7607","135297","5492","126032","5312","9265","1819","13615","1570","6520","1293","11939","2304","7532","1295","22421","2662","292","227",
"0400000US21","Kentucky","1977514","16725","1390949","17670","1332371","18034","58578","4513","167905","7381","132727","6554","101777","7268","77807","4959","101409","5395","4940","1377","1515416","16747","1073398","17557","1032606","17506","40792","3573","131173","6330","111213","5551","75588","6556","57838","4181","63690","4096","2516","1044","164246","8236","120058","7160","116283","7003","3775","949","12751","1900","11117","1715","6466","1545","4546","1164","8703","1492","605","418","10739","1965","8324","1630","8144","1607","180","253","1169","592","446","385","296","225","146","158","173","241","185","262","39902","2894","23848","2232","22271","2205","1577","703","3859","884","1635","502","3055","835","5488","875","2006","799","11","21","22502","2896","15987","2451","14900","2329","1087","623","1285","499","1193","532","1399","631","863","665","1747","772","28","51","224709","9301","149334","7366","138167","6782","11167","1946","17668","2369","7123","1857","14973","2055","8926","1785","25090","3228","1595","624",
"0400000US22","Louisiana","1953028","23137","1358324","20594","1282688","20397","75636","5750","140822","7641","156744","8920","104405","6805","69310","4653","119944","6492","3479","1316","1551905","20978","1089335","17893","1035370","17592","53965","4634","110811","6684","133789","9054","86706","6277","51384","4443","78166","5393","1714","768","160408","9132","110764","7949","104127","7707","6637","1635","10891","2241","16719","2623","5094","1459","3879","1130","12397","2201","664","407","14729","2650","10644","2157","10560","2134","84","90","1732","873","1002","657","257","223","352","321","742","504","0","210","27525","3300","17527","2626","16083","2451","1444","650","2100","1058","966","616","2503","972","1302","641","2870","1000","257","330","35457","3966","27888","3435","26613","3308","1275","588","2270","853","1270","602","1199","656","895","504","1908","953","27","46","163004","8730","102166","6952","89935","6613","12231","2126","13018","2340","2998","851","8646","1949","11498","1543","23861","3772","817","664",
"0400000US23","Maine","653356","7763","406216","8506","379014","7975","27202","3023","93628","5322","47448","3674","26955","2543","23995","3041","54171","3849","943","393","454004","9044","286378","8410","269366","7965","17012","2357","64344","5249","39101","3595","17051","1924","17646","2397","29128","2600","356","189","49328","4485","30705","3403","28790","3359","1915","830","6010","1279","5197","1239","1556","810","1653","809","4039","1048","168","185","1508","518","989","475","947","472","42","41","306","293","0","210","48","77","158","189","7","13","0","210","23845","2606","12965","2386","11924","2341","1041","437","5091","1194","715","453","1803","573","22","61","3235","981","14","23","7479","1446","4825","1086","4429","1074","396","387","1076","526","338","237","438","378","48","48","685","394","69","133","117192","5126","70354","4749","63558","4534","6796","1407","16801","1863","2097","711","6059","1335","4468","1347","17077","2253","336","279",
"0400000US24","Maryland","2883404","22370","1783556","22029","1672458","21399","111098","6740","280240","9360","225228","8965","136873","7328","306795","9993","145978","6496","4734","1238","1780528","20469","1133849","19128","1067180","18253","66669","5314","164612","6900","170114","8539","91104","5215","143590","7315","75284","5233","1975","942","199458","10096","140149","8568","132526","8320","7623","1259","15869","2376","12355","2386","5881","1725","12185","2022","11995","2348","1024","810","60481","4815","41111","3870","40482","3901","629","372","5899","1569","2933","1108","3367","942","5218","1307","1719","794","234","253","52170","3980","32343","3067","31150","2942","1193","596","6232","1356","2390","953","3762","1026","4295","1264","3117","713","31","55","57590","4283","39752","3913","38155","4083","1597","681","4098","1014","2376","1153","2221","753","6583","1571","2388","782","172","215","733177","14855","396352","11074","362965","10566","33387","3882","83530","4939","35060","3550","30538","3561","134924","6985","51475","4826","1298","705",
"0400000US25","Massachusetts","3609957","24203","2444974","21206","2336030","20621","108944","5421","500268","12876","266541","8635","134933","7487","64549","4814","194510","8863","4182","1244","2171641","20463","1460732","18086","1393551","17935","67181","4666","263257","8449","214952","7458","82937","5677","39863","3714","107284","6810","2616","1121","227119","10520","161511","8473","154599","8340","6912","1501","27723","3394","13979","1697","5813","1425","3617","1275","14090","2760","386","297","159981","6736","107851","5830","106040","5880","1811","791","34557","3175","6263","1460","5988","1168","2391","1032","2888","959","43","73","131799","6346","81042","4596","76484","4188","4558","1275","32915","3295","5796","1239","4964","1379","1000","465","5892","1528","190","203","83418","5050","58548","4912","57204","4864","1344","531","14662","1971","2480","803","2173","706","1597","775","3761","1220","197","325","835999","14798","575290","12124","548152","11559","27138","2634","127154","6022","23071","2696","33058","3476","16081","2291","60595","4254","750","316",
"0400000US26","Michigan","4495605","22061","3288705","22837","3143262","23203","145443","6311","444307","10779","275478","8030","162634","6624","80775","4596","235199","7552","8507","1976","3252384","22300","2407941","22120","2309729","22133","98212","5095","322006","8205","225530","7435","94296","4924","56405","3853","141988","5517","4218","1077","324991","10899","241644","9160","230222","8923","11422","1965","29756","2513","19632","2189","8205","1461","5555","1477","19032","2632","1167","545","37202","3617","26431","2796","25748","2794","683","390","4825","1299","1104","530","3383","925","499","457","960","557","0","210","81168","4813","54783","4181","51355","4035","3428","861","9792","1525","3421","913","5159","1212","1259","691","6351","1029","403","287","58111","4940","43601","4215","41822","4149","1779","550","4967","1180","2048","717","2517","758","955","382","3928","889","95","118","741749","14221","514305","12264","484386","12496","29919","3065","72961","3975","23743","2478","49074","3592","16102","1651","62940","4005","2624","1454",
"0400000US27","Minnesota","2918324","14981","2031251","15945","1916098","15375","115153","5134","355220","9991","215139","7040","103338","5189","53711","3784","155466","6297","4199","1031","1942494","17803","1365387","15365","1293405","14710","71982","4331","231341","8245","163473","6391","56251","3678","36589","3134","87435","4599","2018","724","207186","7965","143457","7072","135241","6875","8216","2165","28134","3002","17382","2065","5206","948","3182","879","9315","1648","510","315","40726","4009","27689","3395","27372","3430","317","213","5816","1411","2006","684","2692","1094","1968","908","555","396","0","210","73209","3983","43548","3057","40251","3094","3297","852","13687","1731","3178","831","5911","1109","788","586","5959","977","138","72","46785","3922","32355","3544","30702","3300","1653","629","6457","1349","2387","806","1848","634","878","499","2860","876","0","210","607924","12580","418815","10901","389127","10360","29688","2501","69785","3980","26713","2358","31430","2565","10306","2037","49342","3728","1533","643",
"0400000US28","Mississippi","1164542","16660","791625","16715","750885","16559","40740","4024","68207","5791","80976","6374","99392","6185","54871","5128","67669","4699","1802","737","968025","16064","670422","15063","638061","14852","32361","3274","55360","5016","69864","6003","84311","5990","41370","4546","45605","4274","1093","592","88562","6769","57919","5812","55369","5649","2550","1024","5571","1455","8347","1952","8626","1879","2702","917","5250","1483","147","191","2701","932","1769","735","1655","728","114","145","174","202","348","363","254","237","50","90","106","135","0","210","12238","1606","4792","1305","4201","1271","591","550","653","385","324","231","1386","611","3899","455","911","458","273","272","17052","2923","11981","2493","10778","2316","1203","805","592","461","741","584","348","281","1332","963","1980","910","78","103","75964","5470","44742","4128","40821","4011","3921","1087","5857","2001","1352","726","4467","1429","5518","1575","13817","2677","211","186",
"0400000US29","Missouri","2932404","18702","2053147","18999","1956376","19650","96771","5373","305375","9375","189648","7290","112829","6499","98880","5555","165538","6621","6987","1251","2171751","20026","1517561","19357","1453651","19572","63910","4024","230249","8989","161210","6593","85341","5899","69566","5101","104146","4800","3678","906","223274","9524","158899","8503","150551","8034","8348","1773","21625","2048","15056","2129","9864","2219","4211","1438","13005","2103","614","445","22090","3643","16074","3280","15804","3207","270","276","2773","888","1250","625","854","447","920","577","219","166","0","210","53527","4609","30737","3455","27574","3279","3163","1335","7878","1556","1473","725","3510","1043","5130","2006","4351","1067","448","597","33798","3537","23474","3125","21332","2950","2142","1025","3405","1004","1435","711","1449","746","1840","1098","2166","717","29","49","427964","15026","306402","12438","287464","12162","18938","2412","39445","3358","9224","1570","11811","1851","17213","2540","41651","3568","2218","840",
"0400000US30","Montana","521443","7964","323059","7835","289529","7333","33530","3586","53515","4862","42337","3289","27594","2749","23943","2253","49402","4357","1593","623","370899","8002","236369","7212","214729","6921","21640","2947","39549","4075","32334","2829","17706","2117","17668","2038","26333","2899","940","485","45842","3954","29208","3271","25725","2844","3483","1079","3592","925","5834","1223","2089","879","1693","586","3373","915","53","66","2072","865","1147","553","1147","553","0","210","491","418","123","160","227","269","27","44","57","71","0","210","18696","2481","8874","1555","7962","1464","912","442","2301","739","1843","521","2340","726","716","210","2550","854","72","101","10512","1837","6317","1452","5820","1405","497","438","1773","733","501","317","821","452","609","393","491","299","0","210","73422","4683","41144","3545","34146","3318","6998","1489","5809","1236","1702","723","4411","1161","3230","849","16598","2766","528","307",
"0400000US31","Nebraska","1026044","8558","702175","9859","657902","10490","44273","3168","98379","4533","83150","4234","43561","3207","33435","3093","63464","3787","1880","491","772110","10323","528724","10687","497579","10907","31145","2539","76396","3792","68772","3928","32325","2565","26148","2693","38545","2922","1200","438","81589","4333","54992","3832","51388","3875","3604","888","7752","1521","8001","1466","3303","1032","1692","734","5717","1305","132","122","4072","1162","2511","930","2482","924","29","43","154","213","408","281","378","247","128","108","493","329","0","210","24108","2285","13064","1793","11535","1571","1529","692","4072","1005","2307","672","1873","503","372","292","2317","572","103","88","14668","1931","10368","1444","10035","1424","333","214","827","339","789","355","934","608","717","477","949","388","84","104","129497","5413","92516","4240","84883","4092","7633","1576","9178","1562","2873","756","4748","988","4378","1114","15443","1986","361","248",
"0400000US32","Nevada","1408927","15121","1073003","16125","1021077","14882","51926","4440","62423","5178","100437","5958","45502","3899","52999","4680","72511","5538","2052","748","995074","14818","765004","15692","733892","15275","31112","3147","42770","4191","73843","5189","29674","3194","40606","4288","42536","4195","641","407","143195","8897","109359","7485","104536","7256","4823","1629","8098","1726","9953","2190","3060","976","4691","1344","7526","1680","508","369","27809","3139","21855","2769","21506","2735","349","251","2022","719","1441","833","954","579","779","485","758","489","0","210","18517","2262","14405","2049","13516","2051","889","441","572","547","655","332","1343","638","705","397","686","341","151","160","41998","4684","34110","4304","33142","4163","968","545","1676","773","2152","981","1818","1037","491","346","1694","827","57","96","182334","8565","128270","7729","114485","6762","13785","2403","7285","1482","12393","2003","8653","1529","5727","1484","19311","2375","695","449",
"0400000US33","New Hampshire","704367","10570","489857","9515","469261","9263","20596","2467","79676","4488","52304","3702","23485","2627","16239","2354","40775","3398","2031","1087","484447","10385","333433","8705","320305","8451","13128","2049","56530","4190","42715","3240","16503","1925","10059","1658","23765","2675","1442","1065","50112","4101","35915","3811","34316","3842","1599","735","4466","1241","4604","1295","1373","776","932","504","2718","1039","104","153","2077","816","1320","600","1320","600","0","210","504","411","158","170","95","161","0","210","0","210","0","210","16753","2157","11267","1788","10777","1664","490","434","2044","612","530","326","1192","636","619","167","1008","503","93","166","9170","1784","6894","1725","6653","1697","241","251","957","395","437","375","98","129","338","317","446","275","0","210","141808","6660","101028","5103","95890","4934","5138","1169","15175","1958","3860","1283","4224","1188","4291","1193","12838","1766","392","331",
"0400000US34","New Jersey","4223539","27433","3067900","29117","2898526","28823","169374","7060","313491","8054","369113","12026","170743","7935","87521","5638","208157","9831","6614","1600","2598093","25816","1815819","24013","1711822","24052","103997","5115","198306","6799","294936","10429","118768","7365","54005","4299","113319","7678","2940","1078","313871","11191","235063","9364","222594","9131","12469","2151","23768","2707","21226","2765","8082","1830","7091","1584","17503","2813","1138","638","113635","5812","93436","5332","91358","5182","2078","916","5876","1191","4487","1130","2671","919","2164","996","4911","1407","90","119","106698","6435","78010","5661","73794","5703","4216","1270","10503","1630","6987","1571","2870","1262","2057","804","5808","1314","463","430","113728","7721","93318","7047","89639","6634","3679","1453","6179","1332","4280","1232","3046","1116","1196","628","5557","1629","152","189","977514","15144","752254","12434","709319","12203","42935","3900","68859","4258","37197","3760","35306","3176","21008","2668","61059","4186","1831","774",
"0400000US35","New Mexico","873767","13553","531120","11523","503408","11148","27712","3209","64167","4529","72131","4106","70446","5861","79400","4901","53664","4785","2839","1768","632626","13372","403092","11899","385296","11579","17796","2941","42745","3652","56836","3841","45968","4596","54332","3628","27495","3180","2158","1689","73042","5944","41070","4604","39120","4569","1950","722","6670","1943","7029","1507","5713","1760","8033","1758","4357","1533","170","234","3356","1092","2520","991","2520","991","0","210","136","155","94","98","388","270","117","153","101","173","0","210","14483","2557","6889","1793","6505","1762","384","275","1940","672","650","344","1891","840","2139","1098","974","454","0","210","16606","2953","10303","2345","9695","2241","608","511","1660","845","1282","719","860","503","1534","695","929","575","38","64","133654","6998","67246","4781","60272","4544","6974","1374","11016","1933","6240","1392","15626","2328","13245","2339","19808","3103","473","389",
"0400000US36","New York","9295414","34312","6105020","32240","5740319","32402","364701","10698","1108313","19151","951975","18620","408392","11564","204145","8622","499948","13105","17621","2666","4541185","31867","2852928","26075","2673421","24714","179507","7761","520133","12919","596638","14249","245038","8893","110093","6441","211325","9268","5030","1276","543712","17442","361873","13569","338030","13081","23843","2649","60474","3984","59788","5002","21551","2699","10108","2185","28285","3105","1633","684","1715751","22845","1220511","21430","1184080","21339","36431","3872","189513","9091","148939","7034","49641","4691","33502","3735","71079","5275","2566","896","476524","14056","308938","10717","288443","10614","20495","2763","78356","5380","31689","3036","15798","2221","10310","1491","28855","3264","2578","1482","246965","10136","167648","8713","157432","8361","10216","1937","28080","2946","18615","2672","9439","1811","4198","1203","17691","2879","1294","732","1771277","25470","1193122","20456","1098913","19695","94209","6346","231757","8464","96306","5870","66925","4820","35934","4127","142713","7509","4520","1364",
"0400000US37","North Carolina","4879425","23620","3444045","25623","3254808","24501","189237","7311","361210","10501","305319","10339","253624","11575","222080","9112","283684","10806","9463","2034","3442555","27079","2423686","26570","2301769","26260","121917","6420","251948","9283","251039","9543","180087","8600","163763","7104","167983","9163","4049","1272","360873","13088","251981","10674","239292","10816","12689","1829","25759","3340","21555","2449","16498","3223","16965","2392","25953","2791","2162","1140","25089","3124","18017","2848","17452","2835","565","402","1635","815","1205","624","2344","904","1141","870","747","557","0","210","67203","4849","35198","3054","31801","2940","3397","1034","6354","1391","1543","612","4077","1271","13419","2107","6553","1644","59","88","66085","4655","48001","4407","45574","4437","2427","896","3886","1362","2729","1096","3703","1321","2259","964","5041","1476","466","531","917620","17282","667162","15997","618920","14634","48242","4673","71628","4234","27248","3613","46915","4682","24533","3649","77407","5201","2727","1172",
"0400000US38","North Dakota","417381","7405","260734","6824","245988","6537","14746","2535","43354","3297","36665","3699","22171","2329","21916","2611","32013","2799","528","250","328836","7568","207824","6337","196449","6349","11375","1980","36542","2861","29704","2737","16420","2217","18261","2501","19828","1927","257","179","32609","3400","21222","2750","19871","2631","1351","815","2790","910","3184","858","1254","550","1652","686","2392","703","115","118","1450","657","1103","641","907","560","196","318","48","58","0","210","141","204","0","210","158","134","0","210","11907","1728","6931","1421","6311","1391","620","341","837","380","1036","353","733","369","512","368","1843","439","15","27","7079","1733","5003","1608","4913","1604","90","100","581","327","175","126","394","319","323","369","603","359","0","210","35500","3729","18651","2499","17537","2506","1114","421","2556","853","2566","1852","3229","768","1168","700","7189","1618","141","130",
"0400000US39","Ohio","5508232","28197","3982106","27179","3810228","26903","171878","7144","536499","13132","428331","12365","158932","6723","119967","6595","272692","10217","9705","2011","4073530","28548","2936676","27289","2819689","26947","116987","5582","413737","10950","361983","11345","107317","5438","81517","5298","166958","7316","5342","1405","396585","12029","296444","10113","284510","9941","11934","1618","36490","3566","28922","3354","7124","1324","6271","1754","20353","2511","981","495","44190","4400","34482","4157","33846","4123","636","355","4569","1095","1762","741","1279","580","1047","677","961","430","90","109","101334","5538","71800","4245","69261","4083","2539","819","10694","1878","4425","1102","6033","1281","1025","529","6541","1272","816","531","77044","6219","58481","5639","54862","5371","3619","981","6086","1535","3570","1282","2015","866","1964","624","4906","1120","22","43","815549","14570","584223","12303","548060","11132","36163","3326","64923","4790","27669","3461","35164","2806","28143","2924","72973","5445","2454","960",
"0400000US40","Oklahoma","1756855","13189","1182042","14728","1118099","14347","63943","3986","119438","5849","120042","5013","103786","4604","112020","5413","114951","4894","4576","1039","1354560","15408","923690","14893","879746","14617","43944","3183","96921","4979","98893","4675","79206","4470","79745","4843","73346","4040","2759","812","153005","6973","101481","5295","95055","4939","6426","1242","10288","1916","14044","2036","8426","1239","7486","1632","10856","1803","424","239","3074","759","2328","704","2251","678","77","124","274","220","229","224","78","84","41","67","124","123","0","210","30648","2829","21797","2829","20067","2687","1730","625","1626","533","1157","668","2414","772","785","335","2800","696","69","110","31022","2926","22130","2358","21295","2310","835","403","1215","727","1010","506","1743","590","2144","809","2752","708","28","34","184546","7203","110616","4889","99685","4769","10931","1475","9114","1201","4709","1075","11919","1436","21819","2760","25073","2596","1296","459",
"0400000US41","Oregon","2012234","18560","1384930","17043","1299367","16941","85563","5275","195341","8000","131380","6326","108734","5893","47738","3698","139946","7022","4165","1185","1273401","21168","895232","16520","848656","16103","46576","4151","123725","7111","93083","5214","55021","4421","31624","3046","72656","4746","2060","780","156424","7958","114841","6742","106032","6182","8809","2168","14776","2335","9146","1888","3870","1036","3109","914","10298","2000","384","250","33376","3810","25442","3443","24951","3439","491","324","3627","1160","1034","484","1244","576","901","626","1128","709","0","210","58511","4611","40705","4081","38149","4000","2556","855","5219","1261","3062","836","3701","1133","699","434","5010","1147","115","159","44200","3840","30978","3418","29674","3349","1304","472","3534","814","3031","837","3344","976","958","671","2288","796","67","117","446322","11743","277732","9711","251905","9208","25827","3014","44460","3696","22024","2508","41554","3621","10447","1692","48566","4114","1539","687",
"0400000US42","Pennsylvania","6008278","25256","4246795","26356","4051833","26187","194962","6817","761561","13829","379606","11290","184280","6744","135417","6105","292323","9350","8296","1472","4004375","25782","2837273","24853","2711157","24673","126116","5989","500609","11749","293215","9529","116492","5729","87622","4926","165508","7013","3656","975","421568","14773","305316","11042","290362","10815","14954","2204","50242","4631","24724","2743","9400","1923","7992","1531","22938","2786","956","532","170986","7076","118253","6558","116380","6551","1873","890","26860","3266","11893","2544","5205","1544","5444","1303","3331","1160","0","210","176694","7134","115741","5349","109300","5239","6441","1304","31063","3136","8285","1705","7652","1561","2208","839","11017","1748","728","392","100089","6921","72109","6081","69546","6010","2563","869","12852","2012","3183","902","2787","823","2637","899","5956","1341","565","437","1134566","18585","798103","16546","755088","16438","43015","3425","139935","6353","38306","3761","42744","3837","29514","2707","83573","5790","2391","780",
"0400000US44","Rhode Island","507942","10367","341771","7518","324731","7471","17040","2313","65881","4841","31586","3524","22391","2795","19415","2660","25713","2972","1185","789","347894","10505","229384","8001","218782","7678","10602","1956","46094","4395","27169","3291","15367","2315","13364","2174","15950","2416","566","611","38487","4492","26719","3269","25220","3039","1499","1391","4962","1373","1972","733","1345","725","1512","1055","1779","856","198","239","5419","1633","3986","1391","3986","1391","0","210","837","589","71","125","233","217","0","210","292","284","0","210","14099","2167","9647","1473","9439","1445","208","161","2668","1037","232","226","412","382","366","246","463","405","311","414","8619","1760","6871","1743","6871","1743","0","210","557","505","246","197","131","142","206","211","608","427","0","210","93424","5747","65164","4607","60433","4670","4731","1311","10763","1771","1896","745","4903","1336","3967","1068","6621","1639","110","135",
"0400000US45","South Carolina","2288874","20380","1612016","23220","1530911","22909","81105","5254","154050","8336","158769","7992","129910","6545","95152","6223","134961","6251","4016","1133","1746667","20005","1230994","20988","1173122","20848","57872","4547","122113","6737","133629","7406","103421","6148","69763","5366","84030","5096","2717","1058","187881","11000","132274","9353","126941","8931","5333","1523","10708","2147","15187","2346","9116","1844","7071","1713","13267","2425","258","215","7406","2094","5649","1838","5649","1838","0","210","621","410","0","210","876","663","151","194","109","146","0","210","37765","4423","26102","3806","24661","3734","1441","793","2930","1124","853","614","3223","913","2770","809","1716","630","171","205","37600","3955","28500","3572","26854","3493","1646","733","1780","575","1537","737","2307","1254","803","477","2673","1026","0","210","271555","12139","188497","9860","173684","9268","14813","2255","15898","2651","7563","1733","10967","1853","14594","2249","33166","3903","870","559",
